tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
"United States Representative, District No. 10",Absentee Voting,Early Voting,Election Day Voting,Michael McCaul,,17,100.00%,51,100.00%,121,100.00%,189,100.00%,17,100.00%,51,100.00%,121,100.00%,189,100.00%,2,13,15,30,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Greg Abbott,,15,78.95%,48,77.42%,93,69.40%,156,72.56%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Chad Prather,,1,5.26%,2,3.23%,13,9.70%,16,7.44%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Rick Perry,,1,5.26%,1,1.61%,8,5.97%,10,4.65%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Don Huffines,,2,10.53%,4,6.45%,6,4.48%,12,5.58%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Kandy Kaye Horn,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Allen B. West,,0,0.00%,7,11.29%,14,10.45%,21,9.77%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Paul Belew,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Danny Harrison,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,19,100.00%,62,100.00%,134,100.00%,215,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Trayce Bradford,,1,5.26%,1,1.75%,15,12.10%,17,8.50%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Daniel Miller,,0,0.00%,4,7.02%,8,6.45%,12,6.00%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Zach Vance,,0,0.00%,1,1.75%,6,4.84%,7,3.50%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Dan Patrick,,18,94.74%,47,82.46%,88,70.97%,153,76.50%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Aaron Sorrells,,0,0.00%,0,0.00%,3,2.42%,3,1.50%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Todd M. Bullis,,0,0.00%,4,7.02%,4,3.23%,8,4.00%,19,100.00%,57,100.00%,124,100.00%,200,100.00%,0,7,12,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General,Absentee Voting,Early Voting,Election Day Voting,Louie Gohmert,,3,15.79%,13,23.21%,14,10.94%,30,14.78%,19,100.00%,56,100.00%,128,100.00%,203,100.00%,0,8,8,16,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General,Absentee Voting,Early Voting,Election Day Voting,Eva Guzman,,0,0.00%,9,16.07%,12,9.38%,21,10.34%,19,100.00%,56,100.00%,128,100.00%,203,100.00%,0,8,8,16,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
