political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BELLCOUNTY,5/29/2012,Republican Primary Election,2,17,101,5157,President,Mitt Romney,REP,418,281
BELLCOUNTY,5/29/2012,Republican Primary Election,1,17,102,2862,President,Mitt Romney,REP,280,171
BELLCOUNTY,5/29/2012,Republican Primary Election,1,17,103,4354,President,Mitt Romney,REP,214,171
BELLCOUNTY,5/29/2012,Republican Primary Election,3,17,104,5609,President,Mitt Romney,REP,451,344
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,105,1533,President,Mitt Romney,REP,45,127
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,106,5278,President,Mitt Romney,REP,76,61
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,107,560,President,Mitt Romney,REP,11,22
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,108,1373,President,Mitt Romney,REP,41,140
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,109,2699,President,Mitt Romney,REP,47,54
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,110,2496,President,Mitt Romney,REP,20,5
BELLCOUNTY,5/29/2012,Republican Primary Election,4,17,111,4379,President,Mitt Romney,REP,175,170
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,113,228,President,Mitt Romney,REP,20,8
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,201,3701,President,Mitt Romney,REP,86,96
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,202,5457,President,Mitt Romney,REP,234,242
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,203,5416,President,Mitt Romney,REP,672,432
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,204,2618,President,Mitt Romney,REP,60,72
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,205,5119,President,Mitt Romney,REP,78,68
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,206,1659,President,Mitt Romney,REP,44,45
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,207,3144,President,Mitt Romney,REP,24,39
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,208,6141,President,Mitt Romney,REP,64,94
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,209,5202,President,Mitt Romney,REP,140,148
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,210,2346,President,Mitt Romney,REP,45,79
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,301,3067,President,Mitt Romney,REP,143,224
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,302,3692,President,Mitt Romney,REP,247,197
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,303,4457,President,Mitt Romney,REP,255,171
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,304,783,President,Mitt Romney,REP,63,44
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,305,2714,President,Mitt Romney,REP,302,211
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,306,2668,President,Mitt Romney,REP,60,36
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,307,3503,President,Mitt Romney,REP,37,31
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,308,1718,President,Mitt Romney,REP,47,34
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,309,696,President,Mitt Romney,REP,33,71
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,310,440,President,Mitt Romney,REP,18,41
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,311,2442,President,Mitt Romney,REP,143,183
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,312,1811,President,Mitt Romney,REP,87,129
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,313,2725,President,Mitt Romney,REP,274,199
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,314,3063,President,Mitt Romney,REP,111,111
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,315,3896,President,Mitt Romney,REP,171,179
BELLCOUNTY,5/29/2012,Republican Primary Election,1,17,317,5038,President,Mitt Romney,REP,461,386
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,401,1096,President,Mitt Romney,REP,24,80
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,402,2050,President,Mitt Romney,REP,58,137
BELLCOUNTY,5/29/2012,Republican Primary Election,1,17,404,5049,President,Mitt Romney,REP,81,63
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,405,4960,President,Mitt Romney,REP,18,28
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,406,3296,President,Mitt Romney,REP,105,72
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,407,27,President,Mitt Romney,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,408,5082,President,Mitt Romney,REP,91,92
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,409,915,President,Mitt Romney,REP,42,58
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,410,3051,President,Mitt Romney,REP,29,27
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,412,5415,President,Mitt Romney,REP,37,43
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,413,2550,President,Mitt Romney,REP,26,25
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,101,5157,President,Jon Huntsman,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,102,2862,President,Jon Huntsman,REP,3,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,103,4354,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,104,5609,President,Jon Huntsman,REP,4,3
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,105,1533,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,106,5278,President,Jon Huntsman,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,107,560,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,108,1373,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,109,2699,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,110,2496,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,111,4379,President,Jon Huntsman,REP,3,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,113,228,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,201,3701,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,202,5457,President,Jon Huntsman,REP,4,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,203,5416,President,Jon Huntsman,REP,2,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,204,2618,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,205,5119,President,Jon Huntsman,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,206,1659,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,207,3144,President,Jon Huntsman,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,208,6141,President,Jon Huntsman,REP,2,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,209,5202,President,Jon Huntsman,REP,0,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,210,2346,President,Jon Huntsman,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,301,3067,President,Jon Huntsman,REP,2,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,302,3692,President,Jon Huntsman,REP,3,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,303,4457,President,Jon Huntsman,REP,3,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,304,783,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,305,2714,President,Jon Huntsman,REP,3,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,306,2668,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,307,3503,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,308,1718,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,309,696,President,Jon Huntsman,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,310,440,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,311,2442,President,Jon Huntsman,REP,1,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,312,1811,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,313,2725,President,Jon Huntsman,REP,1,4
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,314,3063,President,Jon Huntsman,REP,5,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,315,3896,President,Jon Huntsman,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,317,5038,President,Jon Huntsman,REP,3,4
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,401,1096,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,402,2050,President,Jon Huntsman,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,404,5049,President,Jon Huntsman,REP,0,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,405,4960,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,406,3296,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,407,27,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,408,5082,President,Jon Huntsman,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,409,915,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,410,3051,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,412,5415,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,413,2550,President,Jon Huntsman,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,101,5157,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,102,2862,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,103,4354,President,John Davis,REP,2,3
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,104,5609,President,John Davis,REP,1,3
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,105,1533,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,106,5278,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,107,560,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,108,1373,President,John Davis,REP,0,2
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,109,2699,President,John Davis,REP,0,3
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,110,2496,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,111,4379,President,John Davis,REP,2,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,113,228,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,201,3701,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,202,5457,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,203,5416,President,John Davis,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,204,2618,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,205,5119,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,206,1659,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,207,3144,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,208,6141,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,209,5202,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,210,2346,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,301,3067,President,John Davis,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,302,3692,President,John Davis,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,303,4457,President,John Davis,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,304,783,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,305,2714,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,306,2668,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,307,3503,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,308,1718,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,309,696,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,310,440,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,311,2442,President,John Davis,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,312,1811,President,John Davis,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,313,2725,President,John Davis,REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,314,3063,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,315,3896,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,317,5038,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,401,1096,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,402,2050,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,404,5049,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,405,4960,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,406,3296,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,407,27,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,408,5082,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,409,915,President,John Davis,REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,410,3051,President,John Davis,REP,1,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,412,5415,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,413,2550,President,John Davis,REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,101,5157,President,"Charles Buddy"" Roemer""",REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,102,2862,President,"Charles Buddy"" Roemer""",REP,3,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,103,4354,President,"Charles Buddy"" Roemer""",REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,104,5609,President,"Charles Buddy"" Roemer""",REP,0,1
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,105,1533,President,"Charles Buddy"" Roemer""",REP,0,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,106,5278,President,"Charles Buddy"" Roemer""",REP,1,0
BELLCOUNTY,5/29/2012,Republican Primary Election,0,17,107,560,President,"Charles Buddy"" Roemer""",REP,0,0
