political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Gregg County,11/3/20,General,510,265,01~01,0,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1,0
Gregg County,11/3/20,General,510,265,01~02,298,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,199,13
Gregg County,11/3/20,General,510,265,01~03,211,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,139,7
Gregg County,11/3/20,General,510,265,01~04,337,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,129,14
Gregg County,11/3/20,General,510,265,01~05,825,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,399,43
Gregg County,11/3/20,General,510,265,02~01,2273,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1235,118
Gregg County,11/3/20,General,510,265,02~02,18,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,17,0
Gregg County,11/3/20,General,510,265,02~03,513,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,271,39
Gregg County,11/3/20,General,510,265,02~04,1012,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,466,57
Gregg County,11/3/20,General,510,265,03~01,20,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,7,1
Gregg County,11/3/20,General,510,265,03~02,3601,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1747,192
Gregg County,11/3/20,General,510,265,03~04,37,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,6,0
Gregg County,11/3/20,General,510,265,04~01,0,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1,0
Gregg County,11/3/20,General,510,265,04~02,384,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,185,16
Gregg County,11/3/20,General,510,265,04~03,2955,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1766,159
Gregg County,11/3/20,General,510,265,04~04,0,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,0,0
Gregg County,11/3/20,General,510,265,05~01,2142,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1251,99
Gregg County,11/3/20,General,510,265,05~02,1354,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,653,79
Gregg County,11/3/20,General,510,265,05~03,79,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,49,2
Gregg County,11/3/20,General,510,265,05~04,299,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,79,16
Gregg County,11/3/20,General,510,265,05~06,98,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,64,2
Gregg County,11/3/20,General,510,265,06~03,2438,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1440,185
Gregg County,11/3/20,General,510,265,07~01,3394,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1771,269
Gregg County,11/3/20,General,510,265,07~02,18,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,6,2
Gregg County,11/3/20,General,510,265,08~02,215,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,59,12
Gregg County,11/3/20,General,510,265,08~03,677,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,382,20
Gregg County,11/3/20,General,510,265,08~04,222,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,137,12
Gregg County,11/3/20,General,510,265,08~05,1774,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,955,109
Gregg County,11/3/20,General,510,265,08~06,1471,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,653,80
Gregg County,11/3/20,General,510,265,08~07,254,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,101,15
Gregg County,11/3/20,General,510,265,09~01,497,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,191,32
Gregg County,11/3/20,General,510,265,09~02,291,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,81,11
Gregg County,11/3/20,General,510,265,09~03,1077,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,528,52
Gregg County,11/3/20,General,510,265,09~04,2250,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1401,101
Gregg County,11/3/20,General,510,265,10~01,2560,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,862,147
Gregg County,11/3/20,General,510,265,10~03,1848,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,668,94
Gregg County,11/3/20,General,510,265,10~06,200,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,82,12
Gregg County,11/3/20,General,510,265,10~07,266,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,94,18
Gregg County,11/3/20,General,510,265,10~08,0,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1,0
Gregg County,11/3/20,General,510,265,10~09,3,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,2,1
Gregg County,11/3/20,General,510,265,10~10,0,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,0,0
Gregg County,11/3/20,General,510,265,11~06,2965,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,1364,207
Gregg County,11/3/20,General,510,265,11~08,1119,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,614,53
Gregg County,11/3/20,General,510,265,11~09,299,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,164,19
Gregg County,11/3/20,General,510,265,12~04,154,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,75,11
Gregg County,11/3/20,General,510,265,12~05,152,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,73,16
Gregg County,11/3/20,General,510,265,12~07,3949,"CHIEF JUSTICE, 12TH COURT OF APPEALS DISTRICT",JIM WORTHEN,REP,2393,239
