#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","DONALD J. TRUMP/MICHAEL R. PENCE",3,"REP",182,0,0,0,12,0,0,0,154,0,0,0,16,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","JOSEPH R. BIDEN/KAMALA D. HARRIS",4,"DEM",48,0,0,0,18,0,0,0,28,0,0,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","JO JORGENSEN/JEREMY ""SPIKE"" COHEN",2,"LIB",5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","HOWIE HAWKINS/ANGELA WALKER",1,"GRN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Abram Loeb/Jennifer Jairala",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Brian Carroll/Amar Patel",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Gloria La Riva/Leonard Peltier",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Jesse Cuellar/Jimmy Monreal",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Kasey Wells/Rachel Wells",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","R. Boddie/Eric C. Stoneham",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Robert Morrow/Anne Beckett",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Todd Cella/Tim Cella",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Tom Hoefling/Andy Prior",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Rejected write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"PRESIDENT/VICE-PRESIDENT",23,"","Unassigned write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","JOHN CORNYN",1,"REP",181,0,2,0,12,0,0,0,152,0,2,0,17,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","MARY ""MJ"" HEGAR",2,"DEM",46,0,2,0,17,0,0,0,27,0,2,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","KERRY DOUGLAS MCKENNON",3,"LIB",5,0,2,0,1,0,0,0,3,0,2,0,1,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","DAVID B. COLLINS",4,"GRN",1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","Ricardo Turullols-Bonilla",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","Rejected write-ins",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. SENATOR",31,"","Unassigned write-ins",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. REPRESENTATIVE DISTRICT 11",5,"","AUGUST PFLUGER",3,"REP",182,0,3,0,12,0,0,0,153,0,3,0,17,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. REPRESENTATIVE DISTRICT 11",5,"","JON MARK HOGG",2,"DEM",45,0,3,0,18,0,0,0,25,0,3,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"U.S. REPRESENTATIVE DISTRICT 11",5,"","WACEY ALPHA CODY",1,"LIB",5,0,3,0,0,0,0,0,4,0,3,0,1,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"RAILROAD COMMISSIONER",34,"","JAMES ""JIM"" WRIGHT",3,"REP",178,0,4,0,11,0,0,0,150,0,4,0,17,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"RAILROAD COMMISSIONER",34,"","CHRYSTA CASTAÑEDA",1,"DEM",46,0,4,0,18,0,0,0,26,0,4,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"RAILROAD COMMISSIONER",34,"","MATT STERETT",2,"LIB",7,0,4,0,1,0,0,0,5,0,4,0,1,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"RAILROAD COMMISSIONER",34,"","KATIJA ""KAT"" GRUENE",4,"GRN",0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"CHIEF JUSTICE, SUPREME COURT",19,"","NATHAN HECHT",2,"REP",181,0,4,0,12,0,0,0,153,0,4,0,16,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"CHIEF JUSTICE, SUPREME COURT",19,"","AMY CLARK MEACHUM",1,"DEM",46,0,4,0,18,0,0,0,25,0,4,0,3,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"CHIEF JUSTICE, SUPREME COURT",19,"","MARK ASH",3,"LIB",4,0,4,0,0,0,0,0,3,0,4,0,1,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 6-UNEXPIRED TERM",12,"","JANE BLAND",1,"REP",185,1,5,0,12,1,0,0,155,0,5,0,18,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 6-UNEXPIRED TERM",12,"","KATHY CHENG",2,"DEM",44,1,5,0,17,1,0,0,25,0,5,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 7",16,"","JEFF BOYD",1,"REP",179,0,6,0,12,0,0,0,150,0,6,0,17,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 7",16,"","STACI WILLIAMS",2,"DEM",46,0,6,0,18,0,0,0,26,0,6,0,2,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 7",16,"","WILLIAM BRYAN STRANGE III",3,"LIB",4,0,6,0,0,0,0,0,3,0,6,0,1,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 8",33,"","BRETT BUSBY",1,"REP",179,0,5,0,12,0,0,0,149,0,5,0,18,0,0,0
"PCT 101 - LLISD",12,Reporting         ,340,235,69.12,"JUSTICE, SUPREME COURT, PLACE 8",33,"","GISELA D. TRIANA",2,"DEM",45,0,5,0,18,0,0,0,25,0,5,0,2,0,0,0
