political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,1,0,UNITED STATES SENATOR,ROYCE WEST,DEM,13,12
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,1,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,27,6
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,1,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,16,10
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,1,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,24,8
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,2,0,UNITED STATES SENATOR,ROYCE WEST,DEM,59,20
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,2,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,40,18
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,2,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,40,16
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,2,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,56,17
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,3,0,UNITED STATES SENATOR,ROYCE WEST,DEM,35,17
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,3,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,27,13
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,3,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,25,12
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,3,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,36,18
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,4,0,UNITED STATES SENATOR,ROYCE WEST,DEM,44,19
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,4,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,23,12
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,4,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,22,20
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,4,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,46,10
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,5,0,UNITED STATES SENATOR,ROYCE WEST,DEM,22,17
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,5,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,30,19
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,5,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,25,15
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,5,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,27,20
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,6,0,UNITED STATES SENATOR,ROYCE WEST,DEM,4,8
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,6,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,12,3
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,6,0,RAILROAD COMMISSIONER,"ROBERTO R. ""BETO"" ALONZO",DEM,2,6
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,6,0,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEM,14,4
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,7,0,UNITED STATES SENATOR,ROYCE WEST,DEM,18,5
Gregg County,7/14/2020,Democrat Primary Runoff,8,6,7,0,UNITED STATES SENATOR,"MARY ""MJ"" HEGAR",DEM,7,4
