political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,101,5231,United States Senator,David Dewhurst,REP,319,262
BELLCOUNTY,7/31/2012,Republican Primary Runoff,1,17,102,2868,United States Senator,David Dewhurst,REP,209,96
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,103,4384,United States Senator,David Dewhurst,REP,164,49
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,104,5672,United States Senator,David Dewhurst,REP,300,109
BELLCOUNTY,7/31/2012,Republican Primary Runoff,2,17,105,1528,United States Senator,David Dewhurst,REP,48,81
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,106,5329,United States Senator,David Dewhurst,REP,34,54
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,107,564,United States Senator,David Dewhurst,REP,2,8
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,108,1380,United States Senator,David Dewhurst,REP,47,49
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,109,2729,United States Senator,David Dewhurst,REP,29,22
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,110,2560,United States Senator,David Dewhurst,REP,6,0
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,111,4415,United States Senator,David Dewhurst,REP,128,55
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,113,233,United States Senator,David Dewhurst,REP,17,10
BELLCOUNTY,7/31/2012,Republican Primary Runoff,2,17,201,3731,United States Senator,David Dewhurst,REP,55,44
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,202,5502,United States Senator,David Dewhurst,REP,161,103
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,203,5462,United States Senator,David Dewhurst,REP,210,364
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,204,2649,United States Senator,David Dewhurst,REP,45,30
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,205,5135,United States Senator,David Dewhurst,REP,40,31
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,206,1685,United States Senator,David Dewhurst,REP,27,22
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,207,3190,United States Senator,David Dewhurst,REP,13,27
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,208,6176,United States Senator,David Dewhurst,REP,20,46
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,209,5282,United States Senator,David Dewhurst,REP,68,50
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,210,2447,United States Senator,David Dewhurst,REP,27,23
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,301,3095,United States Senator,David Dewhurst,REP,120,155
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,302,3721,United States Senator,David Dewhurst,REP,190,81
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,303,4478,United States Senator,David Dewhurst,REP,187,118
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,304,785,United States Senator,David Dewhurst,REP,62,32
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,305,2733,United States Senator,David Dewhurst,REP,213,103
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,306,2684,United States Senator,David Dewhurst,REP,41,13
BELLCOUNTY,7/31/2012,Republican Primary Runoff,1,17,307,3526,United States Senator,David Dewhurst,REP,25,16
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,308,1744,United States Senator,David Dewhurst,REP,23,24
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,309,708,United States Senator,David Dewhurst,REP,44,40
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,310,440,United States Senator,David Dewhurst,REP,12,27
BELLCOUNTY,7/31/2012,Republican Primary Runoff,0,17,311,2458,United States Senator,David Dewhurst,REP,124,111
BELLCOUNTY,7/31/2012,Republican Primary Runoff,2,17,312,1818,United States Senator,David Dewhurst,REP,67,113
