political_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,1,Ken Cope,C,1,REP,259,11,8,0,0,0,0,0,126,6,4,0,133,5,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,2,Dwayne Stovall,C,2,REP,259,23,8,0,0,0,0,0,126,14,4,0,133,9,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,3,Curt Cleaver,C,3,REP,259,1,8,0,0,0,0,0,126,1,4,0,133,0,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,4,Chris Mapp,C,4,REP,259,2,8,0,0,0,0,0,126,1,4,0,133,1,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,5,John Cornyn,C,5,REP,259,137,8,0,0,0,0,0,126,70,4,0,133,67,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,6,Reid Reasor,C,6,REP,259,1,8,0,0,0,0,0,126,1,4,0,133,0,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,7,Steve Stockman,C,7,REP,259,66,8,0,0,0,0,0,126,25,4,0,133,41,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,2,3,U.S. Senator,Republican,1,8,Linda Vega,C,8,REP,259,10,8,0,0,0,0,0,126,4,4,0,133,6,4,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,3,4,"U.S. Representative, District 17",Republican,1,1,Bill Flores,C,1,REP,259,236,23,0,0,0,0,0,126,113,13,0,133,123,10,0
Brazos County,3/4/2014,Republican Primary,1 REP,,1,9,1,1,1329,0.19,4,5,Governor,Republican,1,1,Greg Abbott,C,1,REP,259,233,11,0,0,0,0,0,126,109,6,0,133,124,5,0
