political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Attorney General,George P. Bush,,129,57
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Attorney General,Ken Paxton,,185,120
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Commissioner of the General Land Office,Dawn Buckingham,,254,130
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Commissioner of the General Land Office,Tim Westley,,56,39
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Railroad Commissioner,Wayne Christian,,215,133
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,Railroad Commissioner,Sarah Stogner,,75,25
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,"State Senator, District No. 24",Pete Flores,,174,79
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,"State Senator, District No. 24",Raul Reyes,,130,92
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,"State Representative,  District No. 19",Justin Berry,,139,64
Republican Party,24-May-22,Primary Runoff,3,1,1-8-12,2477,"State Representative,  District No. 19",Ellen Troxclair,,170,110
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Attorney General,George P. Bush,,91,67
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Attorney General,Ken Paxton,,185,196
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Commissioner of the General Land Office,Dawn Buckingham,,234,192
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Commissioner of the General Land Office,Tim Westley,,37,63
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Railroad Commissioner,Wayne Christian,,209,203
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,Railroad Commissioner,Sarah Stogner,,54,38
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"State Senator, District No. 24",Pete Flores,,163,129
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"State Senator, District No. 24",Raul Reyes,,107,119
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"State Representative,  District No. 19",Justin Berry,,106,79
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"State Representative,  District No. 19",Ellen Troxclair,,165,176
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"Precinct Chairman, Precinct 12",Koreen Hughes,,64,62
Republican Party,24-May-22,Primary Runoff,0,0,1-8-12 - Chair,2656,"Precinct Chairman, Precinct 12",Cathy Ledder,,160,145
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Attorney General,George P. Bush,,75,56
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Attorney General,Ken Paxton,,116,144
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Commissioner of the General Land Office,Dawn Buckingham,,163,144
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Commissioner of the General Land Office,Tim Westley,,28,47
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Railroad Commissioner,Wayne Christian,,148,143
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,Railroad Commissioner,Sarah Stogner,,31,43
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,"State Senator, District No. 24",Pete Flores,,90,95
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,"State Senator, District No. 24",Raul Reyes,,101,104
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,"State Representative,  District No. 19",Justin Berry,,59,66
Republican Party,24-May-22,Primary Runoff,1,1,2-10,2598,"State Representative,  District No. 19",Ellen Troxclair,,131,131
Republican Party,24-May-22,Primary Runoff,3,2,3-6-7,4859,Attorney General,George P. Bush,,99,122
Republican Party,24-May-22,Primary Runoff,3,2,3-6-7,4859,Attorney General,Ken Paxton,,248,313
